name,dataset,nGen,Npos-Nneg/Ntotal,XS,weight,boosted_dataset,globalTag,isData,generator,additionalSelection,run
TTToHadronic_TuneCP5_13TeV-powheg-pythia8_new_pmx,/TTToHadronic_TuneCP5_13TeV-powheg-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v2/MINIAODSIM,41729120,1,377.96,0.0090574639,/pnfs/desy.de/cms/tier2/store/user/mwassmer/TTToHadronic_TuneCP5_13TeV-powheg-pythia8/KIT_tthbb_sl_skims_MC_new_pmx_94X/181019_154333/0000,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,
TTToHadronic_TuneCP5up_PSweights_13TeV-powheg-pythia8_new_pmx,/TTToHadronic_TuneCP5up_PSweights_13TeV-powheg-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1/MINIAODSIM,27108792,314.2446724,377.96,4.4367785382E-05,/pnfs/desy.de/cms/tier2/store/user/mwassmer/TTToHadronic_TuneCP5up_PSweights_13TeV-powheg-pythia8/KIT_tthbb_sl_skims_MC_new_pmx_94X/181019_154658/0000,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8_new_pmx,/TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1/MINIAODSIM,130262440,314.441511778,377.96,9.22755740914E-06,"/pnfs/desy.de/cms/tier2/store/user/mwassmer/TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8/KIT_tthbb_sl_skims_MC_new_pmx_94X/181019_154438/0000,/pnfs/desy.de/cms/tier2/store/user/mwassmer/TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8/KIT_tthbb_sl_skims_MC_new_pmx_94X/181019_154438/0001",94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,
TTToHadronic_TuneCP5down_PSweights_13TeV-powheg-pythia8_new_pmx,/TTToHadronic_TuneCP5down_PSweights_13TeV-powheg-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v2/MINIAODSIM,27252808,313.89805513,377.96,4.4182059774E-05,/pnfs/desy.de/cms/tier2/store/user/mwassmer/TTToHadronic_TuneCP5down_PSweights_13TeV-powheg-pythia8/KIT_tthbb_sl_skims_MC_new_pmx_94X/181019_154553/0000,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,
,,,,,,,,,,,
ST_s-channel_4f_leptonDecays_TuneCP5_PSweights_13TeV-amcatnlo-pythia8_new_pmx,/ST_s-channel_4f_leptonDecays_TuneCP5_PSweights_13TeV-amcatnlo-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1/MINIAODSIM,9914948,3.732330198,3.7,9.99841651238E-05,/pnfs/desy.de/cms/tier2/store/user/mwassmer/ST_s-channel_4f_leptonDecays_TuneCP5_PSweights_13TeV-amcatnlo-pythia8/KIT_tthbb_sl_skims_MC_new_pmx_94X/181019_153636/0000,94X_mc2017_realistic_v17,FALSE,aMC,NONE,
ST_s-channel_4f_leptonDecays_TuneCP5_13TeV-amcatnlo-pythia8_v2,/ST_s-channel_4f_leptonDecays_TuneCP5_13TeV-amcatnlo-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v2/MINIAODSIM,9883805,3.7608617189,3.7,9.95382933441E-05,/pnfs/desy.de/cms/tier2/store/user/mwassmer/ST_s-channel_4f_leptonDecays_TuneCP5_13TeV-amcatnlo-pythia8/KIT_tthbb_sl_skims_MC_v2_94X/181022_162909/0000,94X_mc2017_realistic_v17,FALSE,aMC,NONE,
,,,,,,,,,,,
ST_t-channel_top_4f_inclusiveDecays_TuneCP5_13TeV-powhegV2-madspin-pythia8_new_pmx,/ST_t-channel_top_4f_inclusiveDecays_TuneCP5_13TeV-powhegV2-madspin-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1/MINIAODSIM,5982064,1,136.02,0.0227379714,/pnfs/desy.de/cms/tier2/store/user/mwassmer/ST_t-channel_top_4f_inclusiveDecays_TuneCP5_13TeV-powhegV2-madspin-pythia8/KIT_tthbb_sl_skims_MC_new_pmx_94X/181019_153741/0000,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,
,,,,,,,,,,,
