name,dataset,nGen,Npos-Nneg/Ntotal,XS,weight,boosted_dataset,globalTag,isData,generator,additionalSelection,run
ST_s-channel_4f_leptonDecays_TuneCP5_13TeV-amcatnlo-pythia8,/ST_s-channel_4f_leptonDecays_TuneCP5_13TeV-amcatnlo-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,9568575,3.74568644345,3.7,0.000103234067594,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,aMC,NONE,

ST_t-channel_top_4f_inclusiveDecays_TuneCP5_13TeV-powhegV2-madspin-pythia8,/ST_t-channel_top_4f_inclusiveDecays_TuneCP5_13TeV-powhegV2-madspin-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,5865875,1.0,136.02,0.0231883563833,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,POWHEG,NONE,
ST_t-channel_antitop_4f_inclusiveDecays_TuneCP5_13TeV-powhegV2-madspin-pythia8,/ST_t-channel_antitop_4f_inclusiveDecays_TuneCP5_13TeV-powhegV2-madspin-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,3939990,1.0,136.02,0.0345229302612,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,POWHEG,NONE,
ST_t-channel_top_4f_inclusiveDecays_TuneCP5_13TeV-powhegV2-madspin-pythia8,/ST_t-channel_top_4f_inclusiveDecays_TuneCP5_13TeV-powhegV2-madspin-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1/MINIAODSIM,5982064,1.0,136.02,0.0227379713758,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,POWHEG,NONE,

ST_t-channel_antitop_4f_inclusiveDecays_TuneCP5_13TeV-powhegV2-madspin-pythia8,/ST_t-channel_antitop_4f_inclusiveDecays_TuneCP5_13TeV-powhegV2-madspin-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,3939990,1.0,80.95,0.0205457374257,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,POWHEG,NONE,

ST_tW_top_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8,/ST_tW_top_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,7581624,34.9028796688,35.85,0.000135477026998,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,POWHEG,NONE,
ST_tW_antitop_5f_inclusiveDecays_TuneCP5_PSweights_13TeV-powheg-pythia8,/ST_tW_antitop_5f_inclusiveDecays_TuneCP5_PSweights_13TeV-powheg-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,7993682,35.026097845,35.85,0.000128041435966,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,POWHEG,NONE,
ST_tW_antitop_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8,/ST_tW_antitop_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,7780870,34.9819673024,35.85,0.000131709399944,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,POWHEG,NONE,
ST_tW_top_5f_inclusiveDecays_TuneCP5_PSweights_13TeV-powheg-pythia8,/ST_tW_top_5f_inclusiveDecays_TuneCP5_PSweights_13TeV-powheg-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,7660001,34.9485393024,35.85,0.000133915641122,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,POWHEG,NONE,

ST_tW_antitop_5f_inclusiveDecays_TuneCP5_PSweights_13TeV-powheg-pythia8,/ST_tW_antitop_5f_inclusiveDecays_TuneCP5_PSweights_13TeV-powheg-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,7993682,35.026097845,35.85,0.000128041435966,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,POWHEG,NONE,
ST_tW_antitop_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8,/ST_tW_antitop_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,7780870,34.9819673024,35.85,0.000131709399944,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,POWHEG,NONE,

WJetsToLNu_HT-200To400_TuneCP5_13TeV-madgraphMLM-pythia8,/WJetsToLNu_HT-200To400_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,21250517,1.0,359.7,0.0169266470082,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph,NONE,

WJetsToLNu_HT-400To600_TuneCP5_13TeV-madgraphMLM-pythia8,/WJetsToLNu_HT-400To600_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,14313274,1.0,48.91,0.00341710778401,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph,NONE,

DYJetsToLL_M-4to50_HT-70to100_TuneCP5_13TeV-madgraphMLM-pythia8,/DYJetsToLL_M-4to50_HT-70to100_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14_ext1-v1/MINIAODSIM,8965559,1.0,301.2,0.0335952281391,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph,NONE,

DYJetsToLL_M-4to50_HT-100to200_TuneCP5_13TeV-madgraphMLM-pythia8,"/DYJetsToLL_M-4to50_HT-100to200_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14_ext1-v1/MINIAODSIM,/DYJetsToLL_M-4to50_HT-100to200_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM",9884020,1.0,224.2,0.0226830783426,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph,NONE,

DYJetsToLL_M-4to50_HT-200to400_TuneCP5_13TeV-madgraphMLM-pythia8,/DYJetsToLL_M-4to50_HT-200to400_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_old_pmx_94X_mc2017_realistic_v14-v1/MINIAODSIM,1816239,1.0,37.2,0.0204818859192,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph,NONE,
DYJetsToLL_M-4to50_HT-200to400_TuneCP5_13TeV-madgraphMLM-pythia8,/DYJetsToLL_M-4to50_HT-200to400_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14_ext1-v1/MINIAODSIM,1021757,1.0,37.2,0.0364078738878,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph,NONE,

DYJetsToLL_M-4to50_HT-400to600_TuneCP5_13TeV-madgraphMLM-pythia8,/DYJetsToLL_M-4to50_HT-400to600_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14_ext1-v1/MINIAODSIM,994584,1.0,3.581,0.00360050030968,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph,NONE,

DYJetsToLL_M-4to50_HT-600toInf_TuneCP5_13TeV-madgraphMLM-pythia8,/DYJetsToLL_M-4to50_HT-600toInf_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,1988861,1.0,1.124,0.0005651475895,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph,NONE,

DYJetsToLL_M-50_HT-100to200_TuneCP5_13TeV-madgraphMLM-pythia8,"/DYJetsToLL_M-50_HT-100to200_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,/DYJetsToLL_M-50_HT-100to200_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14_ext1-v1/MINIAODSIM",14185757,1.0,147.4,0.0103907038588,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph,NONE,

DYJetsToLL_M-50_HT-200to400_TuneCP5_13TeV-madgraphMLM-pythia8,"/DYJetsToLL_M-50_HT-200to400_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,/DYJetsToLL_M-50_HT-200to400_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14_ext1-v1/MINIAODSIM",11499275,1.0,40.99,0.00356457254914,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph,NONE,

DYJetsToLL_M-50_HT-400to600_TuneCP5_13TeV-madgraphMLM-pythia8,"/DYJetsToLL_M-50_HT-400to600_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,/DYJetsToLL_M-50_HT-400to600_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14_ext1-v1/MINIAODSIM",10657929,1.0,5.678,0.000532748904595,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph,NONE,

DYJetsToLL_M-50_HT-600to800_TuneCP5_13TeV-madgraphMLM-pythia8,/DYJetsToLL_M-50_HT-600to800_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,8153358,1.0,1.367,0.000167660980911,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph,NONE,

DYJetsToLL_M-50_HT-800to1200_TuneCP5_13TeV-madgraphMLM-pythia8,/DYJetsToLL_M-50_HT-800to1200_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,3089861,1.0,0.6304,0.000204022122678,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph,NONE,

DYJetsToLL_M-50_HT-1200to2500_TuneCP5_13TeV-madgraphMLM-pythia8,/DYJetsToLL_M-50_HT-1200to2500_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,625517,1.0,0.1514,0.00024203978469,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph,NONE,

DYJetsToLL_M-50_HT-2500toInf_TuneCP5_13TeV-madgraphMLM-pythia8,/DYJetsToLL_M-50_HT-2500toInf_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,404986,1.0,0.003565,8.8027734292e-06,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph,NONE,

TTWJetsToQQ_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8,/TTWJetsToQQ_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,811306,0.690808816063,0.4062,0.000724765246074,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,aMC,NONE,

TTWJetsToLNu_TuneCP5_PSweights_13TeV-amcatnloFXFX-madspin-pythia8,/TTWJetsToLNu_TuneCP5_PSweights_13TeV-amcatnloFXFX-madspin-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,4919674,0.343285390443,0.2043,0.000120969732459,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,aMC,NONE,
TTWJetsToLNu_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8,/TTWJetsToLNu_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,4925829,0.34382445019,0.2043,0.000120629152939,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,aMC,NONE,

TTZToQQ_TuneCP5_13TeV-amcatnlo-pythia8,/TTZToQQ_TuneCP5_13TeV-amcatnlo-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,750000,0.509734675895,0.5297,0.00138555742834,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,aMC,NONE,

TTZToLLNuNu_M-10_TuneCP5_13TeV-amcatnlo-pythia8,/TTZToLLNuNu_M-10_TuneCP5_13TeV-amcatnlo-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,7563490,0.243061259745,0.2529,0.000137565917123,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,aMC,NONE,

WW_TuneCP5_13TeV-pythia8,/WW_TuneCP5_13TeV-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,7791498,1.0,113.9,0.0146184982657,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,pythia8,NONE,

WZ_TuneCP5_13TeV-pythia8,/WZ_TuneCP5_13TeV-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,3928630,1.0,47.13,0.0119965484151,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,pythia8,NONE,

ZZ_TuneCP5_13TeV-pythia8,/ZZ_TuneCP5_13TeV-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,1949768,1.0,16.523,0.00847434156269,,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,pythia8,NONE,

SingleElectron,/SingleElectron/Run2017B-31Mar2018-v1/MINIAOD,60537490,1.0,1.0,1,,94X_dataRun2_v6,TRUE,notSpecified,NONE,Run2017B
SingleElectron,/SingleElectron/Run2017C-31Mar2018-v1/MINIAOD,136637888,1.0,1.0,1,,94X_dataRun2_v6,TRUE,notSpecified,NONE,Run2017C
SingleElectron,/SingleElectron/Run2017D-31Mar2018-v1/MINIAOD,51526710,1.0,1.0,1,,94X_dataRun2_v6,TRUE,notSpecified,NONE,Run2017D
SingleElectron,/SingleElectron/Run2017E-31Mar2018-v1/MINIAOD,102121689,1.0,1.0,1,,94X_dataRun2_v6,TRUE,notSpecified,NONE,Run2017E
SingleElectron,/SingleElectron/Run2017F-31Mar2018-v1/MINIAOD,128467223,1.0,1.0,1,,94X_dataRun2_v6,TRUE,notSpecified,NONE,Run2017F

SingleMuon,/SingleMuon/Run2017B-31Mar2018-v1/MINIAOD,136300266,1.0,1.0,1,,94X_dataRun2_v6,TRUE,notSpecified,NONE,Run2017B
SingleMuon,/SingleMuon/Run2017C-31Mar2018-v1/MINIAOD,165652756,1.0,1.0,1,,94X_dataRun2_v6,TRUE,notSpecified,NONE,Run2017C
SingleMuon,/SingleMuon/Run2017D-31Mar2018-v1/MINIAOD,70361660,1.0,1.0,1,,94X_dataRun2_v6,TRUE,notSpecified,NONE,Run2017D
SingleMuon,/SingleMuon/Run2017E-31Mar2018-v1/MINIAOD,154630534,1.0,1.0,1,,94X_dataRun2_v6,TRUE,notSpecified,NONE,Run2017E
SingleMuon,/SingleMuon/Run2017F-31Mar2018-v1/MINIAOD,242135500,1.0,1.0,1,,94X_dataRun2_v6,TRUE,notSpecified,NONE,Run2017F
